Date,coach,block,kwh,percent_used,miles_travelled,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,description
10/22/2019,7502,7772,2.02,28,50,29.4,12.2,20.6,28.1,12.2,20.3,9.5,52.8,0,0,0,,0,0,,22.2,329.3,17.2,16,91.4,8,6,,Clear conditions throughout the day.
10/22/2019,7501,7771,2.28,31,49,29.4,12.2,20.6,28.1,12.2,20.3,9.5,52.8,0,0,0,,0,0,,22.2,329.3,17.2,16,91.4,8,6,,Clear conditions throughout the day.
10/22/2019,7501,7771,1.77,54,110,29.4,12.2,20.6,28.1,12.2,20.3,9.5,52.8,0,0,0,,0,0,,22.2,329.3,17.2,16,91.4,8,6,,Clear conditions throughout the day.
10/22/2019,2611,0,1.922301761,125,177.9406215,35.4,16.5,25.2,32.7,16.5,24.3,2.7,26.5,0,0,0,,0,0,,13.3,300.2,0,15.9,128.1,10.9,5,,Clear conditions throughout the day.
10/23/2019,7502,7772,2.4,46,69,29.4,13.9,21.5,28.2,13.9,21.2,9.5,49.7,0,0,0,,0,0,37.1,20.5,325.4,13.1,16,88.4,7.6,6,,Clear conditions throughout the day.
10/23/2019,2610,0,1.971934419,111,162.5523379,32.8,17,23.9,30.4,17,23.3,4.6,31.1,0,0,0,,0,0,,29.1,290.7,0.3,15.7,124,10.7,5,,Clear conditions throughout the day.
10/23/2019,2606,0,1.848537116,93.5,148.9302474,32.8,17,23.9,30.4,17,23.3,4.6,31.1,0,0,0,,0,0,,29.1,290.7,0.3,15.7,124,10.7,5,,Clear conditions throughout the day.
10/23/2019,2603,0,1.603716754,76,146.5814642,32.8,17,23.9,30.4,17,23.3,4.6,31.1,0,0,0,,0,0,,29.1,290.7,0.3,15.7,124,10.7,5,,Clear conditions throughout the day.
10/23/2019,2612,0,1.983247967,139,207.5317645,32.8,17,23.9,30.4,17,23.3,4.6,31.1,0,0,0,,0,0,,29.1,290.7,0.3,15.7,124,10.7,5,,Clear conditions throughout the day.
10/23/2019,2611,0,1.814767488,144.5,209.4238398,32.8,17,23.9,30.4,17,23.3,4.6,31.1,0,0,0,,0,0,,29.1,290.7,0.3,15.7,124,10.7,5,,Clear conditions throughout the day.
10/23/2019,2605,0,1.963938018,159,211.6141732,32.8,17,23.9,30.4,17,23.3,4.6,31.1,0,0,0,,0,0,,29.1,290.7,0.3,15.7,124,10.7,5,,Clear conditions throughout the day.
10/23/2019,7502,7772,1.58,22,50,29.4,13.9,21.5,28.2,13.9,21.2,9.5,49.7,0,0,0,,0,0,37.1,20.5,325.4,13.1,16,88.4,7.6,6,,Clear conditions throughout the day.
10/23/2019,7501,7771,2.06,28,49,29.4,13.9,21.5,28.2,13.9,21.2,9.5,49.7,0,0,0,,0,0,37.1,20.5,325.4,13.1,16,88.4,7.6,6,,Clear conditions throughout the day.
10/23/2019,7501,7771,1.64,50,110,29.4,13.9,21.5,28.2,13.9,21.2,9.5,49.7,0,0,0,,0,0,37.1,20.5,325.4,13.1,16,88.4,7.6,6,,Clear conditions throughout the day.
10/23/2019,2607,0,1.806277824,110.5,172.6878981,32.8,17,23.9,30.4,17,23.3,4.6,31.1,0,0,0,,0,0,,29.1,290.7,0.3,15.7,124,10.7,5,,Clear conditions throughout the day.
10/23/2019,2601,0,1.948742831,145,215.3506139,32.8,17,23.9,30.4,17,23.3,4.6,31.1,0,0,0,,0,0,,29.1,290.7,0.3,15.7,124,10.7,5,,Clear conditions throughout the day.
10/24/2019,7501,7773,2.2,52,85,32.2,13.4,22.2,30.1,13.4,21.6,5.6,38.1,0,0,0,,0,0,29.5,9.4,270.7,33.1,16,91.3,7.8,6,,Partly cloudy throughout the day.
10/24/2019,2601,0,1.894790786,127,192.2083594,35.9,18.5,26.7,33.1,18.5,25.7,-3.6,19.8,0,0,0,,0,0,63,18.7,58.4,5,15.6,139.4,12.2,6,,Clear conditions throughout the day.
10/24/2019,2602,0,2.069984307,73,106.0000597,35.9,18.5,26.7,33.1,18.5,25.7,-3.6,19.8,0,0,0,,0,0,63,18.7,58.4,5,15.6,139.4,12.2,6,,Clear conditions throughout the day.
10/24/2019,2603,0,2.132360914,148.5,210.3637124,35.9,18.5,26.7,33.1,18.5,25.7,-3.6,19.8,0,0,0,,0,0,63,18.7,58.4,5,15.6,139.4,12.2,6,,Clear conditions throughout the day.
10/24/2019,2605,0,2.053757127,76,108.2285764,35.9,18.5,26.7,33.1,18.5,25.7,-3.6,19.8,0,0,0,,0,0,63,18.7,58.4,5,15.6,139.4,12.2,6,,Clear conditions throughout the day.
10/24/2019,2612,0,2.147909587,151.5,209.7169592,35.9,18.5,26.7,33.1,18.5,25.7,-3.6,19.8,0,0,0,,0,0,63,18.7,58.4,5,15.6,139.4,12.2,6,,Clear conditions throughout the day.
10/24/2019,2606,0,1.910477688,149.5,231.4476023,35.9,18.5,26.7,33.1,18.5,25.7,-3.6,19.8,0,0,0,,0,0,63,18.7,58.4,5,15.6,139.4,12.2,6,,Clear conditions throughout the day.
10/24/2019,2607,0,1.799830924,125.5,202.3833935,35.9,18.5,26.7,33.1,18.5,25.7,-3.6,19.8,0,0,0,,0,0,63,18.7,58.4,5,15.6,139.4,12.2,6,,Clear conditions throughout the day.
10/24/2019,2609,0,1.670570912,60,109.1159069,35.9,18.5,26.7,33.1,18.5,25.7,-3.6,19.8,0,0,0,,0,0,63,18.7,58.4,5,15.6,139.4,12.2,6,,Clear conditions throughout the day.
10/24/2019,2611,0,1.804572086,162,239.9776866,35.9,18.5,26.7,33.1,18.5,25.7,-3.6,19.8,0,0,0,,0,0,63,18.7,58.4,5,15.6,139.4,12.2,6,,Clear conditions throughout the day.
10/25/2019,2612,0,2.057860561,116.5,160.3763564,34.3,19.4,26.3,31.7,19.4,25.4,-5,13.7,0,0,0,,0,0,55.4,13.6,341.7,0.5,15.9,123.8,10.8,5,,Clear conditions throughout the day.
10/25/2019,2611,0,1.708905091,62,110.7863515,34.3,19.4,26.3,31.7,19.4,25.4,-5,13.7,0,0,0,,0,0,55.4,13.6,341.7,0.5,15.9,123.8,10.8,5,,Clear conditions throughout the day.
10/25/2019,2610,0,1.874778232,139.5,223.7682745,34.3,19.4,26.3,31.7,19.4,25.4,-5,13.7,0,0,0,,0,0,55.4,13.6,341.7,0.5,15.9,123.8,10.8,5,,Clear conditions throughout the day.
10/25/2019,2609,0,1.751121418,93,137.0566641,34.3,19.4,26.3,31.7,19.4,25.4,-5,13.7,0,0,0,,0,0,55.4,13.6,341.7,0.5,15.9,123.8,10.8,5,,Clear conditions throughout the day.
10/25/2019,2607,0,1.733018613,29.5,48.71557604,34.3,19.4,26.3,31.7,19.4,25.4,-5,13.7,0,0,0,,0,0,55.4,13.6,341.7,0.5,15.9,123.8,10.8,5,,Clear conditions throughout the day.
10/25/2019,2602,0,2.078818445,118.5,166.7019171,34.3,19.4,26.3,31.7,19.4,25.4,-5,13.7,0,0,0,,0,0,55.4,13.6,341.7,0.5,15.9,123.8,10.8,5,,Clear conditions throughout the day.
10/25/2019,2601,0,1.780173663,136,225.9895958,34.3,19.4,26.3,31.7,19.4,25.4,-5,13.7,0,0,0,,0,0,55.4,13.6,341.7,0.5,15.9,123.8,10.8,5,,Clear conditions throughout the day.
10/25/2019,2606,0,2.119175584,144,210.2841655,34.3,19.4,26.3,31.7,19.4,25.4,-5,13.7,0,0,0,,0,0,55.4,13.6,341.7,0.5,15.9,123.8,10.8,5,,Clear conditions throughout the day.
10/25/2019,2603,0,1.934751052,110,166.1690488,34.3,19.4,26.3,31.7,19.4,25.4,-5,13.7,0,0,0,,0,0,55.4,13.6,341.7,0.5,15.9,123.8,10.8,5,,Clear conditions throughout the day.
10/25/2019,7501,7772,1.94,27,50,31.2,14.3,21.2,29.2,14.3,20.8,5.3,37.9,0,0,0,,0,0,,16.5,329.3,26.4,16,90.7,7.9,6,,Partly cloudy throughout the day.
10/25/2019,7501,7772,2.56,49,69,31.2,14.3,21.2,29.2,14.3,20.8,5.3,37.9,0,0,0,,0,0,,16.5,329.3,26.4,16,90.7,7.9,6,,Partly cloudy throughout the day.
10/26/2019,2607,0,2.021209769,98.5,140.1775879,31.4,16.3,23,29.2,16.3,22.5,1.3,26.7,0,0,0,,0,0,,15.9,247.8,1.4,15.7,123.6,10.8,5,,Clear conditions throughout the day.
10/26/2019,2612,0,2.040038804,96,135.9400682,31.4,16.3,23,29.2,16.3,22.5,1.3,26.7,0,0,0,,0,0,,15.9,247.8,1.4,15.7,123.6,10.8,5,,Clear conditions throughout the day.
10/26/2019,2602,0,1.986105347,136.5,194.5194502,31.4,16.3,23,29.2,16.3,22.5,1.3,26.7,0,0,0,,0,0,,15.9,247.8,1.4,15.7,123.6,10.8,5,,Clear conditions throughout the day.
10/26/2019,2611,0,1.483394385,34.5,36.8136893,31.4,16.3,23,29.2,16.3,22.5,1.3,26.7,0,0,0,,0,0,,15.9,247.8,1.4,15.7,123.6,10.8,5,,Clear conditions throughout the day.
10/26/2019,2605,0,1.823084324,7,16.40130389,31.4,16.3,23,29.2,16.3,22.5,1.3,26.7,0,0,0,,0,0,,15.9,247.8,1.4,15.7,123.6,10.8,5,,Clear conditions throughout the day.
10/26/2019,2606,0,2.083412922,121.5,183.3250753,31.4,16.3,23,29.2,16.3,22.5,1.3,26.7,0,0,0,,0,0,,15.9,247.8,1.4,15.7,123.6,10.8,5,,Clear conditions throughout the day.
10/26/2019,2601,0,1.766091021,108,168.5825342,31.4,16.3,23,29.2,16.3,22.5,1.3,26.7,0,0,0,,0,0,,15.9,247.8,1.4,15.7,123.6,10.8,5,,Clear conditions throughout the day.
10/26/2019,2610,0,1.56064457,66.5,120.8845778,31.4,16.3,23,29.2,16.3,22.5,1.3,26.7,0,0,0,,0,0,,15.9,247.8,1.4,15.7,123.6,10.8,5,,Clear conditions throughout the day.
10/27/2019,2610,0,1.874445961,62,102.2627667,22.6,15.2,18.3,22.6,15.2,18.3,10,58.4,0,0,0,,0,0,35.3,17,83.6,39,15.9,100.6,8.5,4,,Partly cloudy throughout the day.
10/27/2019,2612,0,1.983519801,81.5,126.3707324,22.6,15.2,18.3,22.6,15.2,18.3,10,58.4,0,0,0,,0,0,35.3,17,83.6,39,15.9,100.6,8.5,4,,Partly cloudy throughout the day.
10/27/2019,2611,0,1.715603403,77,119.694913,22.6,15.2,18.3,22.6,15.2,18.3,10,58.4,0,0,0,,0,0,35.3,17,83.6,39,15.9,100.6,8.5,4,,Partly cloudy throughout the day.
10/27/2019,2603,0,1.82528601,103,177.0116892,22.6,15.2,18.3,22.6,15.2,18.3,10,58.4,0,0,0,,0,0,35.3,17,83.6,39,15.9,100.6,8.5,4,,Partly cloudy throughout the day.
10/27/2019,2605,0,1.714865313,91,167.807616,22.6,15.2,18.3,22.6,15.2,18.3,10,58.4,0,0,0,,0,0,35.3,17,83.6,39,15.9,100.6,8.5,4,,Partly cloudy throughout the day.
10/27/2019,2602,0,1.831711356,115,189.307283,22.6,15.2,18.3,22.6,15.2,18.3,10,58.4,0,0,0,,0,0,35.3,17,83.6,39,15.9,100.6,8.5,4,,Partly cloudy throughout the day.
10/27/2019,2601,0,1.909655904,112,181.4762226,22.6,15.2,18.3,22.6,15.2,18.3,10,58.4,0,0,0,,0,0,35.3,17,83.6,39,15.9,100.6,8.5,4,,Partly cloudy throughout the day.
10/27/2019,2606,0,1.982799516,96.5,146.1994204,22.6,15.2,18.3,22.6,15.2,18.3,10,58.4,0,0,0,,0,0,35.3,17,83.6,39,15.9,100.6,8.5,4,,Partly cloudy throughout the day.
10/28/2019,2606,0,1.934562445,153.5,232.0807174,25.7,13.5,18.6,25.7,13.5,18.6,-0.8,31.6,0,0,0,,0,0,68.4,15.3,7.3,3.6,15.4,115.1,9.9,5,,Clear conditions throughout the day.
10/28/2019,7501,7771,1.7,52,110,21.7,7.8,14.9,21.7,6.6,14.7,-5.2,26.4,0,0,0,,0,0,31.7,18.2,305.8,20.4,16,77.5,6.7,5,,Partly cloudy throughout the day.
10/28/2019,2602,0,1.80983041,109,190.9725453,25.7,13.5,18.6,25.7,13.5,18.6,-0.8,31.6,0,0,0,,0,0,68.4,15.3,7.3,3.6,15.4,115.1,9.9,5,,Clear conditions throughout the day.
10/28/2019,2611,0,1.846108147,148,204.2952843,25.7,13.5,18.6,25.7,13.5,18.6,-0.8,31.6,0,0,0,,0,0,68.4,15.3,7.3,3.6,15.4,115.1,9.9,5,,Clear conditions throughout the day.
10/28/2019,2601,0,1.911886757,145,212.2823647,25.7,13.5,18.6,25.7,13.5,18.6,-0.8,31.6,0,0,0,,0,0,68.4,15.3,7.3,3.6,15.4,115.1,9.9,5,,Clear conditions throughout the day.
10/28/2019,2605,0,2.162928556,121,162.4729393,25.7,13.5,18.6,25.7,13.5,18.6,-0.8,31.6,0,0,0,,0,0,68.4,15.3,7.3,3.6,15.4,115.1,9.9,5,,Clear conditions throughout the day.
10/28/2019,2607,0,1.976516324,34.5,50.78059756,25.7,13.5,18.6,25.7,13.5,18.6,-0.8,31.6,0,0,0,,0,0,68.4,15.3,7.3,3.6,15.4,115.1,9.9,5,,Clear conditions throughout the day.
10/28/2019,2603,0,1.837405552,119,190.3046334,25.7,13.5,18.6,25.7,13.5,18.6,-0.8,31.6,0,0,0,,0,0,68.4,15.3,7.3,3.6,15.4,115.1,9.9,5,,Clear conditions throughout the day.
10/28/2019,2610,0,1.81056432,29,47.78294759,25.7,13.5,18.6,25.7,13.5,18.6,-0.8,31.6,0,0,0,,0,0,68.4,15.3,7.3,3.6,15.4,115.1,9.9,5,,Clear conditions throughout the day.
10/28/2019,2612,0,1.724694204,110.5,199.4546101,25.7,13.5,18.6,25.7,13.5,18.6,-0.8,31.6,0,0,0,,0,0,68.4,15.3,7.3,3.6,15.4,115.1,9.9,5,,Clear conditions throughout the day.
10/28/2019,7502,7772,2.42,47,70,21.7,7.8,14.9,21.7,6.6,14.7,-5.2,26.4,0,0,0,,0,0,31.7,18.2,305.8,20.4,16,77.5,6.7,5,,Partly cloudy throughout the day.
10/28/2019,7502,7772,2.02,28,50,21.7,7.8,14.9,21.7,6.6,14.7,-5.2,26.4,0,0,0,,0,0,31.7,18.2,305.8,20.4,16,77.5,6.7,5,,Partly cloudy throughout the day.
10/28/2019,7501,7771,1.98,27,49,21.7,7.8,14.9,21.7,6.6,14.7,-5.2,26.4,0,0,0,,0,0,31.7,18.2,305.8,20.4,16,77.5,6.7,5,,Partly cloudy throughout the day.
10/28/2019,2609,0,1.573947963,50,75.42454565,25.7,13.5,18.6,25.7,13.5,18.6,-0.8,31.6,0,0,0,,0,0,68.4,15.3,7.3,3.6,15.4,115.1,9.9,5,,Clear conditions throughout the day.
10/29/2019,2607,0,1.778756248,156.5,249.3345115,22.4,10.5,16.1,22.4,10.5,16.1,4.6,47.2,0,0,0,,0,0,,13.7,234.9,5.8,15.8,108.3,9.3,4,,Clear conditions throughout the day.
10/29/2019,2609,0,1.909895693,164.5,239.6805557,22.4,10.5,16.1,22.4,10.5,16.1,4.6,47.2,0,0,0,,0,0,,13.7,234.9,5.8,15.8,108.3,9.3,4,,Clear conditions throughout the day.
10/29/2019,2612,0,1.778557037,141,235.6755175,22.4,10.5,16.1,22.4,10.5,16.1,4.6,47.2,0,0,0,,0,0,,13.7,234.9,5.8,15.8,108.3,9.3,4,,Clear conditions throughout the day.
10/29/2019,2605,0,1.824482472,153,219.8609558,22.4,10.5,16.1,22.4,10.5,16.1,4.6,47.2,0,0,0,,0,0,,13.7,234.9,5.8,15.8,108.3,9.3,4,,Clear conditions throughout the day.
10/29/2019,2611,0,2.047851793,115,132.0806428,22.4,10.5,16.1,22.4,10.5,16.1,4.6,47.2,0,0,0,,0,0,,13.7,234.9,5.8,15.8,108.3,9.3,4,,Clear conditions throughout the day.
10/29/2019,2610,0,1.70022581,28.5,49.78744134,22.4,10.5,16.1,22.4,10.5,16.1,4.6,47.2,0,0,0,,0,0,,13.7,234.9,5.8,15.8,108.3,9.3,4,,Clear conditions throughout the day.
10/29/2019,7503,7774,2.03,13,23,22.8,6.7,13.7,22.8,5.9,13.5,-2.8,33.9,0,0,0,,0,0,38.9,25.8,333.7,32.9,16,80,6.9,5,,Partly cloudy throughout the day.
10/29/2019,7503,7774,1.7,25,53,22.8,6.7,13.7,22.8,5.9,13.5,-2.8,33.9,0,0,0,,0,0,38.9,25.8,333.7,32.9,16,80,6.9,5,,Partly cloudy throughout the day.
10/29/2019,2603,0,1.67288918,48.5,94.28014769,22.4,10.5,16.1,22.4,10.5,16.1,4.6,47.2,0,0,0,,0,0,,13.7,234.9,5.8,15.8,108.3,9.3,4,,Clear conditions throughout the day.
10/29/2019,7502,7772,2.02,28,50,22.8,6.7,13.7,22.8,5.9,13.5,-2.8,33.9,0,0,0,,0,0,38.9,25.8,333.7,32.9,16,80,6.9,5,,Partly cloudy throughout the day.
10/29/2019,7501,7771,2.06,28,49,22.8,6.7,13.7,22.8,5.9,13.5,-2.8,33.9,0,0,0,,0,0,38.9,25.8,333.7,32.9,16,80,6.9,5,,Partly cloudy throughout the day.
10/29/2019,7503,7774,2.72,40,53,22.8,6.7,13.7,22.8,5.9,13.5,-2.8,33.9,0,0,0,,0,0,38.9,25.8,333.7,32.9,16,80,6.9,5,,Partly cloudy throughout the day.
10/29/2019,7502,7772,2.26,44,70,22.8,6.7,13.7,22.8,5.9,13.5,-2.8,33.9,0,0,0,,0,0,38.9,25.8,333.7,32.9,16,80,6.9,5,,Partly cloudy throughout the day.
10/29/2019,2606,0,1.970941751,148,214.6681443,22.4,10.5,16.1,22.4,10.5,16.1,4.6,47.2,0,0,0,,0,0,,13.7,234.9,5.8,15.8,108.3,9.3,4,,Clear conditions throughout the day.
10/29/2019,2601,0,1.890431653,116,179.5308958,22.4,10.5,16.1,22.4,10.5,16.1,4.6,47.2,0,0,0,,0,0,,13.7,234.9,5.8,15.8,108.3,9.3,4,,Clear conditions throughout the day.
10/29/2019,2602,0,2.083180812,104.5,163.1015743,22.4,10.5,16.1,22.4,10.5,16.1,4.6,47.2,0,0,0,,0,0,,13.7,234.9,5.8,15.8,108.3,9.3,4,,Clear conditions throughout the day.
10/29/2019,7501,7771,2,61,110,22.8,6.7,13.7,22.8,5.9,13.5,-2.8,33.9,0,0,0,,0,0,38.9,25.8,333.7,32.9,16,80,6.9,5,,Partly cloudy throughout the day.
10/30/2019,7502,7772,2.11,41,70,21.1,6.7,13.7,21.1,4.9,13.6,-5.3,27.9,0,0,0,,0,0,31.7,18.3,338.7,2.3,16,82.9,7.2,5,,Clear conditions throughout the day.
10/30/2019,7503,7774,2.03,13,23,21.1,6.7,13.7,21.1,4.9,13.6,-5.3,27.9,0,0,0,,0,0,31.7,18.3,338.7,2.3,16,82.9,7.2,5,,Clear conditions throughout the day.
10/30/2019,7503,7774,2.38,35,53,21.1,6.7,13.7,21.1,4.9,13.6,-5.3,27.9,0,0,0,,0,0,31.7,18.3,338.7,2.3,16,82.9,7.2,5,,Clear conditions throughout the day.
10/30/2019,7503,7774,1.97,29,53,21.1,6.7,13.7,21.1,4.9,13.6,-5.3,27.9,0,0,0,,0,0,31.7,18.3,338.7,2.3,16,82.9,7.2,5,,Clear conditions throughout the day.
10/30/2019,7501,7771,2.23,31,50,21.1,6.7,13.7,21.1,4.9,13.6,-5.3,27.9,0,0,0,,0,0,31.7,18.3,338.7,2.3,16,82.9,7.2,5,,Clear conditions throughout the day.
10/30/2019,7501,7771,1.93,59,110,21.1,6.7,13.7,21.1,4.9,13.6,-5.3,27.9,0,0,0,,0,0,31.7,18.3,338.7,2.3,16,82.9,7.2,5,,Clear conditions throughout the day.
10/30/2019,7502,7772,1.87,26,50,21.1,6.7,13.7,21.1,4.9,13.6,-5.3,27.9,0,0,0,,0,0,31.7,18.3,338.7,2.3,16,82.9,7.2,5,,Clear conditions throughout the day.
10/30/2019,2610,0,1.799540706,121,195.6142565,23.4,11.9,17.4,23.4,11.9,17.4,-10.8,24.4,0,0,0,,0,0,60.5,26.6,63.3,3,15,115.8,10.1,5,,Clear conditions throughout the day.
10/30/2019,2609,0,1.947469211,147.5,217.4171686,23.4,11.9,17.4,23.4,11.9,17.4,-10.8,24.4,0,0,0,,0,0,60.5,26.6,63.3,3,15,115.8,10.1,5,,Clear conditions throughout the day.
10/30/2019,2612,0,1.962087673,113,177.5556438,23.4,11.9,17.4,23.4,11.9,17.4,-10.8,24.4,0,0,0,,0,0,60.5,26.6,63.3,3,15,115.8,10.1,5,,Clear conditions throughout the day.
