Date,coach,block,kwh,percent_used,miles_travelled
4/21/2020,2610,0,1.800154438,97.5,182.1566073
4/21/2020,2611,0,1.793594575,109,191.3264038
4/21/2020,2612,0,1.677110135,100,189.8817158
4/21/2020,2606,0,1.537338486,60,122.925863
4/22/2020,2605,0,1.948498266,116,198.6181947
4/22/2020,2600,0,1.65943281,43.5,93.02237433
4/22/2020,2601,0,1.74476979,114,188.1325559
4/22/2020,2602,0,1.668173745,74.5,150.6669798
4/22/2020,2603,0,1.71308988,122.5,215.9482373
4/22/2020,2612,0,1.779797119,115,205.9783365
4/22/2020,2607,0,1.774167864,97,180.1324018
4/22/2020,2604,0,1.709781542,104.5,198.6379807
4/22/2020,2609,0,1.823526383,115.5,211.5781878
4/22/2020,2610,0,1.813867157,115.5,196.6018452
4/22/2020,2611,0,1.436118317,48.5,109.7745417
4/22/2020,2606,0,1.776042726,129,236.7579585
4/23/2020,2601,0,1.628293302,40.5,88.14150362
4/23/2020,2602,0,1.758432249,114.5,212.1074286
4/23/2020,2605,0,2.007672496,95,156.0946572
4/23/2020,2600,0,1.955667165,8,15.65855404
4/23/2020,2604,0,1.839800007,112.5,201.3054249
4/23/2020,2611,0,1.807979378,103,176.0033902
4/23/2020,2606,0,1.754085835,83,155.9641693
4/23/2020,2607,0,1.833629832,113,197.686138
4/23/2020,2609,0,1.770357527,90,163.133496
4/23/2020,2610,0,1.725830278,127,231.1344622
4/23/2020,2612,0,1.680096202,95,193.3259338
4/24/2020,2605,0,1.922405543,135,184.376367
4/24/2020,2600,0,1.780136116,92.5,187.1538962
4/24/2020,2601,0,1.766065479,129,228.304017
4/24/2020,2602,0,1.707694954,43.5,84.78062016
4/24/2020,2606,0,1.954865246,122.5,204.4435497
4/24/2020,2604,0,1.773662991,106.5,201.3923669
4/24/2020,2609,0,1.84436892,57,104.6202676
4/24/2020,2610,0,1.808781523,106,196.6485351
4/24/2020,2611,0,1.488988719,30,66.63895351
4/24/2020,2612,0,1.789716436,99,192.6232479
4/24/2020,2607,0,1.765110766,105,195.2286149
4/25/2020,2604,0,1.174163139,5,12.564576
4/27/2020,2604,0,1.644501581,40,77.74596357
4/27/2020,2605,0,1.829230276,97,174.3194743
4/27/2020,2600,0,1.748046095,66,163.411303
4/27/2020,2601,0,1.717645405,105.5,198.4417092
4/27/2020,2602,0,1.74809216,26.5,49.10385847
4/27/2020,2608,0,1.352286193,15.5,34.92416786
4/27/2020,2611,0,1.802995727,95.5,153.5874244
4/27/2020,2612,0,1.77875394,56,106.2917561
4/27/2020,2609,0,1.602753934,62,123.7150044
4/27/2020,2610,0,1.840899766,120.5,203.9309184
4/27/2020,2607,0,1.698069003,81,157.7102223
4/27/2020,2606,0,1.966745643,141.5,231.0770227
4/28/2020,2605,0,1.873503349,119.5,201.003441
4/28/2020,2601,0,1.686536879,77,148.1001116
4/28/2020,2602,0,1.688661769,81.5,149.734923
4/28/2020,2603,0,1.677582721,92.5,167.2047741
4/28/2020,2604,0,1.674929049,62,114.4565736
4/28/2020,2606,0,1.442143641,70,161.8315164
4/28/2020,2600,0,1.703614632,68,134.8903653
4/28/2020,2608,0,1.677249243,15.5,32.289554
4/28/2020,2609,0,1.68088901,102,197.485978
4/28/2020,2610,0,1.605793164,94,194.7095099
4/28/2020,2611,0,1.793787594,103.5,175.3105613
4/28/2020,2612,0,1.80497432,81,156.0915503
4/28/2020,2607,0,1.63502986,96,190.1209437
4/29/2020,2600,0,1.685566823,51.5,108.0347023
4/29/2020,2601,0,1.805451622,115.5,202.3780031
4/29/2020,2602,0,1.735199615,103.5,197.1641862
4/29/2020,2605,0,1.757466321,71,128.6122285
4/29/2020,2603,0,1.417031574,71,158.8877207
4/29/2020,2612,0,1.573483407,91,193.9672314
4/29/2020,2606,0,1.794135357,107.5,189.4343285
4/29/2020,2607,0,1.781699669,84,155.2340581
4/29/2020,2608,0,1.50969753,29.5,62.47265967
4/29/2020,2609,0,1.742544499,111,203.6543975
4/29/2020,2610,0,1.70647944,81.5,153.5255474
4/29/2020,2611,0,1.604899328,82,150.6545524
4/30/2020,2600,0,1.741385684,80.5,187.8746868
4/30/2020,2601,0,1.343882647,30,75.92483335
4/30/2020,2602,0,1.677650854,110.5,209.0736847
4/30/2020,2603,0,1.794358548,94,156.5016553
4/30/2020,2606,0,1.632085094,28.5,55.46669948
4/30/2020,2608,0,1.373959779,73,79.97668615
4/30/2020,2609,0,1.87268582,116.5,204.4293474
4/30/2020,2610,0,1.642622961,96,193.3831424
4/30/2020,2611,0,1.523297289,22.5,54.56571125
4/30/2020,2612,0,1.549350385,82.5,174.4188937
4/30/2020,2607,0,1.630644568,98,195.2591486
5/1/2020,2606,0,1.461438594,19,47.06886781
5/1/2020,2607,0,1.662503595,95.5,188.5307682
5/1/2020,2601,0,1.834123813,123,202.2823461
5/1/2020,2603,0,1.631803636,24,50.01416726
5/1/2020,2602,0,2.104935619,109.5,161.4654915
5/1/2020,2611,0,1.541401415,24.5,59.00540841
5/1/2020,2609,0,1.791131921,105,194.7180584
5/1/2020,2612,0,1.70949751,92.5,174.2200549
5/1/2020,2610,0,1.749123034,107.5,199.1272159
5/1/2020,2608,0,1.391923904,52,73.30315955
5/2/2020,2601,0,1.139647006,6.5,14.14124016
5/3/2020,2611,0,1.470288267,10.5,21.63614491
5/4/2020,2612,0,1.676795311,113,212.6395195
5/4/2020,2602,0,1.770416886,113,196.7081272
5/4/2020,2603,0,1.819388135,89.5,150.3469737
5/4/2020,2600,0,1.710279884,111.5,226.3001449
5/4/2020,2609,0,1.766391345,114,197.9501915
5/4/2020,2601,0,1.72483505,109.5,188.8564533
5/4/2020,2610,0,1.764593978,88,157.6325509
5/4/2020,2607,0,1.751526895,101.5,175.8045514
5/4/2020,2606,0,1.807355193,93.5,157.7226497
5/4/2020,2605,0,1.806124635,136,185.4233775
5/4/2020,2604,0,1.753846843,115.5,201.5572805
5/4/2020,2611,0,1.774829124,19.5,35.50204307
5/4/2020,2608,0,1.542806362,28,38.88851607
5/5/2020,2605,0,2.024212166,122.5,187.0350342
5/5/2020,2612,0,1.834971919,107.5,178.8678276
5/5/2020,2610,0,1.965245754,99,157.0142866
5/5/2020,2609,0,1.770237847,134.5,232.9427686
5/5/2020,2608,0,1.684048088,70,73.11674819
5/5/2020,2607,0,1.546990843,47,96.09505488
5/5/2020,2611,0,1.523222872,21.5,51.12020799
5/5/2020,2600,0,1.782232517,87.5,155.7716806
5/5/2020,2601,0,1.777304803,110,193.4235316
5/5/2020,2602,0,2.004893291,95,140.0346698
5/5/2020,2603,0,1.867135941,108.5,170.6968802
5/5/2020,2604,0,2.027869746,108,150.7695061
5/5/2020,2606,0,1.936390661,97,153.7893701
5/6/2020,2601,0,1.853403239,104.5,169.364039
5/6/2020,2602,0,1.996363891,105,157.8220691
5/6/2020,2603,0,1.774776483,138,233.00428
5/6/2020,2604,0,1.889524471,84,146.3639843
5/6/2020,2607,0,1.32758008,28.5,72.79363517
5/6/2020,2606,0,1.886429392,111.5,177.1591406
5/6/2020,2610,0,1.734986588,102.5,186.7158296
5/6/2020,2609,0,1.951081412,135,206.7483863
5/6/2020,2612,0,1.75342971,101.5,190.4005607
5/6/2020,2611,0,1.624267826,10,17.78364352
5/6/2020,2600,0,1.967839665,106,178.4578064
5/6/2020,2605,0,1.8505971,110,178.8221101
5/6/2020,2608,0,1.355932661,41.5,101.0504901
5/7/2020,2612,0,1.576991469,49.5,100.3918367
5/7/2020,2601,0,1.677116552,21.5,47.86111608
5/7/2020,2611,0,1.803666855,9.5,17.48538535
5/7/2020,2610,0,1.866113354,98,165.8843603
5/7/2020,2602,0,1.888923272,87,141.8994323
5/7/2020,2603,0,1.709756553,60,102.402569
5/7/2020,2604,0,1.516700426,54.5,111.5299153
5/7/2020,2606,0,1.742410017,105,193.6964014
5/7/2020,2607,0,1.494159714,46,99.36346735
5/7/2020,2609,0,1.242974796,5,11.02357544
5/7/2020,2600,0,1.910823494,89.5,172.0421489
5/7/2020,2605,0,2.015176403,106.5,149.6137557
5/8/2020,2603,0,1.766016838,109.5,190.1955082
5/8/2020,2600,0,1.892245033,98,200.7215362
5/8/2020,2601,0,1.813612594,120.5,204.4313369
5/8/2020,2602,0,1.874901214,92.5,147.858382
